variable,type,sex,value,iso3,survey_year,region
registration,numerator,female,57.993593,GHA,2008,upper west
registration,denominator,female,83.827421,GHA,2008,upper west
mortality,statistic,male,0.142524736402604,GHA,2008,upper west
mortality,numerator,male,14.3397265,GHA,2008,upper west
mortality,denominator,male,100.6121945,GHA,2008,upper west
mortality,statistic,female,0.134782027158342,GHA,2008,upper west
mortality,numerator,female,12.864663,GHA,2008,upper west
mortality,denominator,female,95.4479115,GHA,2008,upper west
stunting,statistic,male,0.301747093089131,GHA,2008,upper west
stunting,numerator,male,9.866846,GHA,2008,upper west
stunting,denominator,male,32.699059,GHA,2008,upper west
stunting,statistic,female,0.189017229824505,GHA,2008,upper west
stunting,numerator,female,6.253956,GHA,2008,upper west
stunting,denominator,female,33.086698,GHA,2008,upper west
education,statistic,male,0.156013064625682,GHA,2008,upper west
education,numerator,male,36.254391,GHA,2008,upper west
education,denominator,male,232.380481,GHA,2008,upper west
education,statistic,female,0.0566610792482677,GHA,2008,upper west
education,numerator,female,16.358246,GHA,2008,upper west
education,denominator,female,288.703396,GHA,2008,upper west
registration,statistic,male,0.629039846594672,GHA,2014,western
registration,numerator,male,186.603971,GHA,2014,western
registration,denominator,male,296.648888,GHA,2014,western
registration,statistic,female,0.597009647029085,GHA,2014,western
registration,numerator,female,189.367275,GHA,2014,western
registration,denominator,female,317.19299,GHA,2014,western
registration,statistic,male,0.662853565511079,GHA,2014,eastern
registration,numerator,male,199.753234,GHA,2014,eastern
registration,denominator,male,301.353488,GHA,2014,eastern
registration,statistic,female,0.62570411749547,GHA,2014,eastern
registration,numerator,female,166.81474,GHA,2014,eastern
registration,denominator,female,266.603232,GHA,2014,eastern
registration,statistic,male,0.795896807086365,GHA,2014,ashanti
registration,numerator,male,463.975471,GHA,2014,ashanti
registration,denominator,male,582.959332,GHA,2014,ashanti
registration,statistic,female,0.828016218366989,GHA,2014,ashanti
registration,numerator,female,408.172024,GHA,2014,ashanti
registration,denominator,female,492.951726,GHA,2014,ashanti
registration,statistic,male,0.790833587512942,GHA,2014,central
registration,numerator,male,244.075118,GHA,2014,central
registration,denominator,male,308.630187,GHA,2014,central
registration,statistic,female,0.851856279290208,GHA,2014,central
registration,numerator,female,268.674191,GHA,2014,central
registration,denominator,female,315.398498,GHA,2014,central
registration,statistic,male,0.700563952095172,GHA,2014,northern
registration,numerator,male,263.508459,GHA,2014,northern
registration,denominator,male,376.137622,GHA,2014,northern
registration,statistic,female,0.675010755660962,GHA,2014,northern
registration,numerator,female,239.915334,GHA,2014,northern
registration,denominator,female,355.424461,GHA,2014,northern
registration,statistic,male,0.476816314399314,GHA,2014,volta
registration,numerator,male,119.344933,GHA,2014,volta
registration,denominator,male,250.295406,GHA,2014,volta
registration,statistic,female,0.513965046909855,GHA,2014,volta
registration,numerator,female,113.557647,GHA,2014,volta
registration,denominator,female,220.944299,GHA,2014,volta
registration,statistic,male,0.553052019165328,GHA,2014,brong ahafo
registration,numerator,male,160.618218,GHA,2014,brong ahafo
registration,denominator,male,290.421538,GHA,2014,brong ahafo
registration,statistic,female,0.604842264591366,GHA,2014,brong ahafo
registration,numerator,female,150.08909,GHA,2014,brong ahafo
registration,denominator,female,248.145837,GHA,2014,brong ahafo
registration,statistic,male,0.718696803131623,GHA,2014,upper east
registration,numerator,male,86.371129,GHA,2014,upper east
registration,denominator,male,120.177422,GHA,2014,upper east
registration,statistic,female,0.710659723686374,GHA,2014,upper east
registration,numerator,female,84.906558,GHA,2014,upper east
registration,denominator,female,119.475686,GHA,2014,upper east
registration,statistic,male,0.802110111845518,GHA,2014,upper west
registration,numerator,male,70.643453,GHA,2014,upper west
registration,denominator,male,88.072014,GHA,2014,upper west
registration,statistic,female,0.691722953459149,GHA,2014,upper west
registration,numerator,female,46.435476,GHA,2014,upper west
registration,denominator,female,67.130165,GHA,2014,upper west
registration,statistic,male,0.829194946643355,GHA,2014,greater accra
registration,numerator,male,420.084981,GHA,2014,greater accra
registration,denominator,male,506.617874,GHA,2014,greater accra
registration,statistic,female,0.754875335950991,GHA,2014,greater accra
registration,numerator,female,322.562481,GHA,2014,greater accra
registration,denominator,female,427.30563,GHA,2014,greater accra
mortality,statistic,male,0.046031840396198,GHA,2014,greater accra
mortality,numerator,male,48.156439,GHA,2014,greater accra
mortality,denominator,male,1046.1549785,GHA,2014,greater accra
mortality,statistic,female,0.0443092311532163,GHA,2014,greater accra
mortality,numerator,female,42.910561,GHA,2014,greater accra
mortality,denominator,female,968.433888,GHA,2014,greater accra
stunting,statistic,male,0.0776077628834631,GHA,2014,greater accra
stunting,numerator,male,18.566127,GHA,2014,greater accra
stunting,denominator,male,239.230282,GHA,2014,greater accra
stunting,statistic,female,0.141019689104414,GHA,2014,greater accra
stunting,numerator,female,28.321501,GHA,2014,greater accra
stunting,denominator,female,200.833665,GHA,2014,greater accra
education,statistic,male,0.403760010925385,GHA,2014,greater accra
education,numerator,male,805.764997,GHA,2014,greater accra
education,denominator,male,1995.653297,GHA,2014,greater accra
education,statistic,female,0.276219963821007,GHA,2014,greater accra
education,numerator,female,626.602808,GHA,2014,greater accra
education,denominator,female,2268.492108,GHA,2014,greater accra
registration,statistic,male,,GHA,2016,western
registration,numerator,male,,GHA,2016,western
registration,denominator,male,0,GHA,2016,western
registration,statistic,female,,GHA,2016,western
registration,numerator,female,,GHA,2016,western
registration,denominator,female,0,GHA,2016,western
registration,statistic,male,,GHA,2016,central
registration,numerator,male,,GHA,2016,central
registration,denominator,male,0,GHA,2016,central
registration,statistic,female,,GHA,2016,central
registration,numerator,female,,GHA,2016,central
registration,denominator,female,0,GHA,2016,central
registration,statistic,male,,GHA,2016,greater accra
registration,numerator,male,,GHA,2016,greater accra
registration,denominator,male,0,GHA,2016,greater accra
registration,statistic,female,,GHA,2016,greater accra
registration,numerator,female,,GHA,2016,greater accra
registration,denominator,female,0,GHA,2016,greater accra
registration,statistic,male,,GHA,2016,volta
registration,numerator,male,,GHA,2016,volta
registration,denominator,male,0,GHA,2016,volta
registration,statistic,female,,GHA,2016,volta
registration,numerator,female,,GHA,2016,volta
registration,denominator,female,0,GHA,2016,volta
registration,statistic,male,,GHA,2016,eastern
registration,numerator,male,,GHA,2016,eastern
registration,denominator,male,0,GHA,2016,eastern
registration,statistic,female,,GHA,2016,eastern
registration,numerator,female,,GHA,2016,eastern
registration,denominator,female,0,GHA,2016,eastern
registration,statistic,male,,GHA,2016,ashanti
registration,numerator,male,,GHA,2016,ashanti
registration,denominator,male,0,GHA,2016,ashanti
registration,statistic,female,,GHA,2016,ashanti
registration,numerator,female,,GHA,2016,ashanti
registration,denominator,female,0,GHA,2016,ashanti
registration,statistic,male,,GHA,2016,brong ahafo
registration,numerator,male,,GHA,2016,brong ahafo
registration,denominator,male,0,GHA,2016,brong ahafo
registration,statistic,female,,GHA,2016,brong ahafo
registration,numerator,female,,GHA,2016,brong ahafo
registration,denominator,female,0,GHA,2016,brong ahafo
registration,statistic,male,,GHA,2016,northern
registration,numerator,male,,GHA,2016,northern
registration,denominator,male,0,GHA,2016,northern
registration,statistic,female,,GHA,2016,northern
registration,numerator,female,,GHA,2016,northern
registration,denominator,female,0,GHA,2016,northern
registration,statistic,male,,GHA,2016,upper east
registration,numerator,male,,GHA,2016,upper east
registration,denominator,male,0,GHA,2016,upper east
registration,statistic,female,,GHA,2016,upper east
registration,numerator,female,,GHA,2016,upper east
registration,denominator,female,0,GHA,2016,upper east
registration,statistic,male,,GHA,2016,upper west
registration,numerator,male,,GHA,2016,upper west
registration,denominator,male,0,GHA,2016,upper west
registration,statistic,female,,GHA,2016,upper west
registration,numerator,female,,GHA,2016,upper west
registration,denominator,female,0,GHA,2016,upper west
mortality,statistic,male,,GHA,2016,upper west
mortality,numerator,male,,GHA,2016,upper west
mortality,denominator,male,,GHA,2016,upper west
mortality,statistic,female,,GHA,2016,upper west
mortality,numerator,female,,GHA,2016,upper west
mortality,denominator,female,,GHA,2016,upper west
stunting,statistic,male,,GHA,2016,upper west
stunting,numerator,male,,GHA,2016,upper west
stunting,denominator,male,0,GHA,2016,upper west
stunting,statistic,female,,GHA,2016,upper west
stunting,numerator,female,,GHA,2016,upper west
stunting,denominator,female,0,GHA,2016,upper west
education,statistic,male,,GHA,2016,upper west
education,numerator,male,,GHA,2016,upper west
education,denominator,male,102.713153,GHA,2016,upper west
education,statistic,female,,GHA,2016,upper west
education,numerator,female,,GHA,2016,upper west
education,denominator,female,134.77574,GHA,2016,upper west
registration,statistic,male,,KEN,1998,central
registration,numerator,male,,KEN,1998,central
registration,denominator,male,0,KEN,1998,central
registration,statistic,female,,KEN,1998,central
registration,numerator,female,,KEN,1998,central
registration,denominator,female,0,KEN,1998,central
registration,statistic,male,,KEN,1998,coast
registration,numerator,male,,KEN,1998,coast
registration,denominator,male,0,KEN,1998,coast
registration,statistic,female,,KEN,1998,coast
registration,numerator,female,,KEN,1998,coast
registration,denominator,female,0,KEN,1998,coast
registration,statistic,male,,KEN,1998,eastern
registration,numerator,male,,KEN,1998,eastern
registration,denominator,male,0,KEN,1998,eastern
registration,statistic,female,,KEN,1998,eastern
registration,numerator,female,,KEN,1998,eastern
registration,denominator,female,0,KEN,1998,eastern
registration,statistic,male,,KEN,1998,nyanza
registration,numerator,male,,KEN,1998,nyanza
registration,denominator,male,0,KEN,1998,nyanza
registration,statistic,female,,KEN,1998,nyanza
registration,numerator,female,,KEN,1998,nyanza
registration,denominator,female,0,KEN,1998,nyanza
registration,statistic,male,,KEN,1998,rift valley
registration,numerator,male,,KEN,1998,rift valley
registration,denominator,male,0,KEN,1998,rift valley
registration,statistic,female,,KEN,1998,rift valley
registration,numerator,female,,KEN,1998,rift valley
registration,denominator,female,0,KEN,1998,rift valley
registration,statistic,male,,KEN,1998,western
registration,numerator,male,,KEN,1998,western
registration,denominator,male,0,KEN,1998,western
registration,statistic,female,,KEN,1998,western
registration,numerator,female,,KEN,1998,western
registration,denominator,female,0,KEN,1998,western
registration,statistic,male,,KEN,1998,nairobi
registration,numerator,male,,KEN,1998,nairobi
registration,denominator,male,0,KEN,1998,nairobi
registration,statistic,female,,KEN,1998,nairobi
registration,numerator,female,,KEN,1998,nairobi
registration,denominator,female,0,KEN,1998,nairobi
mortality,statistic,male,0.0600858369098712,KEN,1998,nairobi
mortality,numerator,male,25.736788,KEN,1998,nairobi
mortality,denominator,male,428.333686,KEN,1998,nairobi
mortality,statistic,female,0.051948051948052,KEN,1998,nairobi
mortality,numerator,female,18.38342,KEN,1998,nairobi
mortality,denominator,female,353.880835,KEN,1998,nairobi
stunting,statistic,male,0.297619047619048,KEN,1998,nairobi
stunting,numerator,male,45.95855,KEN,1998,nairobi
stunting,denominator,male,154.420728,KEN,1998,nairobi
stunting,statistic,female,0.196428571428571,KEN,1998,nairobi
stunting,numerator,female,20.221762,KEN,1998,nairobi
stunting,denominator,female,102.947152,KEN,1998,nairobi
education,statistic,male,0.567619047619048,KEN,1998,nairobi
education,numerator,male,519.650016,KEN,1998,nairobi
education,denominator,male,915.4908,KEN,1998,nairobi
education,statistic,female,0.491891891891892,KEN,1998,nairobi
education,numerator,female,317.370144,KEN,1998,nairobi
education,denominator,female,645.20304,KEN,1998,nairobi
registration,statistic,male,,KEN,2003,eastern
registration,numerator,male,,KEN,2003,eastern
registration,denominator,male,0,KEN,2003,eastern
registration,statistic,female,,KEN,2003,eastern
registration,numerator,female,,KEN,2003,eastern
registration,denominator,female,0,KEN,2003,eastern
