value,type,filename,urban,ynm,attended,level,numerical,inadequate,urban.inadequate,rural.inadequate
covered adobe,wall,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
covered adobe,wall,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
covered adobe,wall,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
covered adobe,wall,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
covered adobe,wall,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
covered adobe,wall,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
covered adobe,wall,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
cubeta,toilets,Dominican Republic_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
cursos tã©cnicos de utu,school,Uruguay_MICS4_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
dalle de sol,floor,Algeria_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
dans la cour/parcelle,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
decorative bricks,wall,Mongolia_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
descarga a otra parte,toilets,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
descarga a sitio desconocido / no estã¡     seguro dã³nde / ns dã³nde,toilets,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
diploma,school,Thailand_MICS4_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
dirt,wall,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt,wall,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dirt,wall,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt,wall,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt,wall,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt,wall,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt,wall,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt,wall,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt,wall,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt,wall,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dirt,wall,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt/tapia,wall,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dirt/tapia,floor,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dk,school,Barbados_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Belarus_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Belize_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Bhutan_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Jamaica_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Moldova_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Mongolia_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Serbia_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,attended,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,NAN,NAN
dk,school,South Sudan_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Sudan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Suriname_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Thailand_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Ukraine_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dk,school,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
doctorado,school,Mexico_MICS5_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
doctorate,school,Thailand_MICS4_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
dung,floor,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
dung,floor,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dung,floor,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dung,floor,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dung,floor,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dung,floor,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dung,floor,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dung,floor,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
dung,floor,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
earth / sand,floor,Barbados_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
earth / sand,floor,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
earth / sand,floor,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth / sand,floor,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
earth / sand,floor,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
earth/ sand (dirt),floor,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth/sand,floor,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth/sand,floor,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth/sand/clay,wall,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earth/sand/clay,floor,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
earthen/clay  floor,floor,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
eau de pluie,water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
eau de pluie,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
eau de pluie,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
eau de pluie,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
eau de pluie,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
eau de pluie/majel/fasquia,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
eau de robinet dans le logement,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
eau de surface,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
"eau de surface (rivi?re, fleuve, barrage, lac, mare, canal, canal d'irrigation)",water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
"eau de surface (riviã¨re, fleuve, barrage, lac, mare, canal, canal d'irrigation)",water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"eau de surface (riviã¨re, fleuve, barrage, lac, mare, canal, canal d'irrigation)",water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"eau de surface (rivière, fleuve, barrage, lac, mare, canal, canal d'irrigation)",water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
"eau de surface (rivière, fleuve, barrage, lac, mare, canal, canal d'irrigation)",water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
eau en bouteille,water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
eau en bouteille,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
eau en bouteille,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
eau en bouteille,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
eau en bouteille,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
eau en bouteille,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
eau en sachet,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
ecole maternelle,school,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,preschool,NAN,NAN,NAN,NAN
educación especial completa,school,Argentina_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
educación especial incompleta,school,Argentina_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
egb completo,school,Argentina_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
egb incompleto,school,Argentina_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
elementary,school,Sudan_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
"elevated tank, hand pump (kharjaka)",water,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
enamelled tiles/ marble,floor,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
especial,school,El Salvador_MICS5_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
estudios tã©cnicos comerciales con primaria terminada,school,Mexico_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
estudios tã©cnicos o comerciales con preparatoria terminada,school,Mexico_MICS5_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
estudios tã©cnicos o comerciales con secundaria terminada,school,Mexico_MICS5_Datasets,NAN,NAN,NAN,secondary,NAN,NAN,NAN,NAN
"excusado colgante, letrina colgante",toilets,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
excusado conectado a tanque sã©ptico,toilets,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
excusado conectado al alcantarillado,toilets,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
excusado de compostaje,toilets,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
"facade (for example, cement lime mortar)",wall,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
"filtered (river, stream, dam, hafir, lake, pond, canal or rain water",water,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
filtered rainwater collection,water,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
finished wooden walls,wall,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
flush to piped sewer system,toilets,Barbados_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Belarus_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
flush to piped sewer system,toilets,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
flush to piped sewer system,toilets,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
flush to piped sewer system,toilets,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
flush to piped sewer system,toilets,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,0,NAN,NAN
flush to piped sewer system,toilets,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,0,NAN,NAN
flush to piped sewer system,toilets,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to piped sewer system,toilets,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Belarus_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
flush to pit (latrine),toilets,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
flush to pit (latrine),toilets,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
flush to pit (latrine),toilets,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
flush to pit (latrine),toilets,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
flush to pit (latrine),toilets,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,0,NAN,NAN
flush to pit (latrine),toilets,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to pit (latrine),toilets,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Barbados_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Belarus_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
flush to septic tank,toilets,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
flush to septic tank,toilets,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
flush to septic tank,toilets,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN
flush to septic tank,toilets,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,0,NAN,NAN
flush to septic tank,toilets,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,0,NAN,NAN
flush to septic tank,toilets,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank,toilets,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank (with soak pit),toilets,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to septic tank(without soak pit),toilets,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
flush to somewhere else,toilets,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
flush to somewhere else,toilets,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
flush to somewhere else,toilets,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
flush to somewhere else,toilets,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
flush to somewhere else,toilets,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
flush to somewhere else,toilets,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to somewhere else,toilets,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to unknown place / not sure / dk where,toilets,Barbados_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to unknown place / not sure / dk where,toilets,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
flush to unknown place / not sure / dk where,toilets,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
